change_identifier,change_description,valid_from,old_schema_version,new_schema_version,change_type,old_class,new_class,old_parent_class,new_parent_class,old_class_meaning_binding,new_class_meaning_binding,old_property,new_property,old_domain,new_domain,old_range,new_range,old_individual,new_individual,old_individual_associated_class,new_individual_associated_class
70,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,https://biomedit.ch/rdf/sphn-ontology/sphn#SimpleScore,https://biomedit.ch/rdf/sphn-schema/sphn#AssessmentComponent,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],['http://snomed.info/id/782487009'],[],,,,,,,,,,
71,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000245,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
72,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0001588,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
73,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0100026,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
74,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_1110023,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
75,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0002017,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
76,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#VariantDescriptor,https://biomedit.ch/rdf/sphn-schema/sphn#VariantDescriptor,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],[],[],,,,,,,,,,
77,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0000058,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
78,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#Deprecated,https://biomedit.ch/rdf/sphn-schema/sphn#Deprecated,[],[],[],[],,,,,,,,,,
79,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENO_0000057,[],['https://biomedit.ch/rdf/sphn-resource/geno/GENO'],[],[],,,,,,,,,,
80,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#BodyTemperatureMeasurement,[],['https://biomedit.ch/rdf/sphn-schema/sphn#Measurement'],[],['http://snomed.info/id/56342008'],,,,,,,,,,
81,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0002616,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
82,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#InsuranceStatus_coverageType,[],['https://biomedit.ch/rdf/sphn-schema/sphn#ValueSet'],[],[],,,,,,,,,,
83,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001599,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
84,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENO_0000874,[],['https://biomedit.ch/rdf/sphn-resource/geno/GENO'],[],[],,,,,,,,,,
85,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000993,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
86,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#LibraryPreparation,[],['https://biomedit.ch/rdf/sphn-schema/sphn#SampleProcessing'],[],['http://purl.obolibrary.org/obo/OBI_0000711'],,,,,,,,,,
87,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001115,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
88,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#BilledProcedure_rank,[],['https://biomedit.ch/rdf/sphn-schema/sphn#ValueSet'],[],[],,,,,,,,,,
89,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0002036,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
90,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#LabTest,https://biomedit.ch/rdf/sphn-schema/sphn#LabTest,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],['http://snomed.info/id/15220000'],['http://snomed.info/id/15220000'],,,,,,,,,,
91,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000369,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
92,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000444,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
93,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,https://biomedit.ch/rdf/sphn-ontology/sphn#AccessDevicePresence,https://biomedit.ch/rdf/sphn-schema/sphn#AccessDevicePresence,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],['http://snomed.info/id/397578001'],[],,,,,,,,,,
94,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#ResuscitationDirective,[],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],[],['http://snomed.info/id/304251008'],,,,,,,,,,
95,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#Unit,https://biomedit.ch/rdf/sphn-schema/sphn#Unit,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],['http://snomed.info/id/767524001'],['http://snomed.info/id/767524001'],,,,,,,,,,
96,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001271,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
97,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#Unit,[],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],[],['http://snomed.info/id/767524001'],,,,,,,,,,
98,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0002141,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
99,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#NursingDiagnosis,https://biomedit.ch/rdf/sphn-schema/sphn#NursingDiagnosis,['https://biomedit.ch/rdf/sphn-ontology/sphn#Diagnosis'],['https://biomedit.ch/rdf/sphn-schema/sphn#Diagnosis'],[],[],,,,,,,,,,
100,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0001193,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
101,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000218,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
102,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0001889,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
103,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001802,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
104,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0003417,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
105,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0002482,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
106,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_1110109,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
107,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0002040,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
108,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0003079,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
109,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001643,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
110,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#MicrobiologyMicroscopyLabTestEvent,[],['https://biomedit.ch/rdf/sphn-schema/sphn#LabTestEvent'],[],[],,,,,,,,,,
111,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000654,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
112,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0002074,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
113,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,https://biomedit.ch/rdf/sphn-ontology/sphn#Measurement,https://biomedit.ch/rdf/sphn-schema/sphn#Measurement,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],[],['http://snomed.info/id/122869004'],,,,,,,,,,
114,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001229,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
115,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0003243,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
116,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#BodyPosition,https://biomedit.ch/rdf/sphn-schema/sphn#BodyPosition,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],['http://snomed.info/id/397155001'],['http://snomed.info/id/397155001'],,,,,,,,,,
117,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#SemanticMapping_purpose,[],['https://biomedit.ch/rdf/sphn-schema/sphn#ValueSet'],[],[],,,,,,,,,,
118,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001536,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
119,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0000067,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
120,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0000115,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
121,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0001208,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
122,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#Electrocardiogram,https://biomedit.ch/rdf/sphn-schema/sphn#Electrocardiogram,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],[],[],,,,,,,,,,
123,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0001722,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
124,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENO_0000092,[],['https://biomedit.ch/rdf/sphn-resource/geno/GENO'],[],[],,,,,,,,,,
125,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001820,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
126,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_1110008,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
127,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0002410,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
128,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,https://biomedit.ch/rdf/sphn-ontology/sphn#TumorStage,https://biomedit.ch/rdf/sphn-ontology/sphn#TumorStage,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#Deprecated'],"['http://snomed.info/id/254292007', 'https://loinc.org/rdf/21908-9']",[],,,,,,,,,,
129,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000083,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
130,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0001155,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
131,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,https://biomedit.ch/rdf/sphn-schema/sphn#Department,[],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],[],[],,,,,,,,,,
132,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,IRI Change,https://biomedit.ch/rdf/sphn-ontology/sphn#Age,https://biomedit.ch/rdf/sphn-schema/sphn#Age,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],"['http://snomed.info/id/397669002', 'https://loinc.org/rdf/30525-0']","['http://snomed.info/id/397669002', 'https://loinc.org/rdf/30525-0']",,,,,,,,,,
133,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENO_0000108,[],['https://biomedit.ch/rdf/sphn-resource/geno/GENO'],[],[],,,,,,,,,,
134,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001751,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
135,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0000885,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
136,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001742,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
137,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/OBI_0001898,[],['https://biomedit.ch/rdf/sphn-resource/obi/OBI'],[],[],,,,,,,,,,
138,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0000131,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
139,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0002125,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
140,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,https://biomedit.ch/rdf/sphn-ontology/sphn#DataProviderInstitute,https://biomedit.ch/rdf/sphn-schema/sphn#DataProvider,['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],[],[],,,,,,,,,,
141,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0002126,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
142,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,http://purl.obolibrary.org/obo/GENEPIO_0001762,[],['https://biomedit.ch/rdf/sphn-resource/genepio/GENEPIO'],[],[],,,,,,,,,,
